<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.27	16:00:00	25907.59	26035.61	25892.61	25999.59	22713	0	320
2019.02.27	20:00:00	25999.58	26027.06	25960.58	26002.25	10382	0	320
2019.02.28	00:00:00	26002.20	26002.20	25961.92	25975.75	19104	0	1074
2019.02.28	04:00:00	25975.70	25978.23	25868.62	25889.08	17316	0	320
2019.02.28	08:00:00	25889.07	25957.59	25877.63	25952.60	22504	0	320
2019.02.28	12:00:00	25952.59	26017.62	25904.10	25937.90	27563	0	320
2019.02.28	16:00:00	25937.40	25986.40	25913.40	25929.40	23539	0	320
2019.02.28	20:00:00	25928.90	25958.91	25889.65	25909.09	11846	0	320
2019.03.01	00:00:00	25909.02	26028.18	25909.00	26012.64	20168	0	1074
2019.03.01	04:00:00	26012.70	26034.14	25994.92	26029.17	14206	0	320
2019.03.01	08:00:00	26029.66	26091.16	26006.20	26090.23	21921	0	320
2019.03.01	12:00:00	26090.24	26139.21	25972.19	26002.52	25992	0	320
2019.03.01	16:00:00	26002.50	26043.50	25909.52	26023.00	22927	0	320
2019.03.01	20:00:00	26023.48	26069.48	26006.49	26045.06	7981	0	320
2019.03.03	20:00:00	26134.22	26166.59	26134.22	26145.29	2712	0	1076
2019.03.04	00:00:00	26146.29	26162.11	26111.04	26159.37	21080	0	1076
2019.03.04	04:00:00	26159.35	26161.12	26111.87	26123.37	15783	0	320
2019.03.04	08:00:00	26123.38	26131.94	26078.96	26103.92	21338	0	320
2019.03.04	12:00:00	26104.84	26154.91	25991.52	25996.90	23857	0	320
2019.03.04	16:00:00	25996.91	26007.39	25606.88	25772.89	34444	0	320
2019.03.04	20:00:00	25772.88	25827.27	25741.91	25799.50	12486	0	320
2019.03.05	00:00:00	25799.41	25820.60	25751.10	25797.84	27347	0	1074
2019.03.05	04:00:00	25797.91	25838.95	25781.66	25832.88	17854	0	320
2019.03.05	08:00:00	25832.86	25891.37	25821.86	25868.19	22826	0	320
2019.03.05	12:00:00	25867.18	25874.14	25725.21	25764.21	28877	0	320
2019.03.05	16:00:00	25765.18	25872.20	25752.20	25854.20	24550	0	320
2019.03.05	20:00:00	25854.21	25874.19	25770.88	25779.67	10636	0	320
2019.03.06	00:00:00	25779.71	25796.99	25744.28	25748.63	23135	0	1074
2019.03.06	04:00:00	25748.47	25783.64	25737.63	25775.60	17254	0	320
2019.03.06	08:00:00	25775.63	25802.55	25760.57	25798.59	19975	0	320
2019.03.06	12:00:00	25800.06	25835.10	25699.59	25727.10	27106	0	320
2019.03.06	16:00:00	25727.58	25763.60	25628.58	25686.61	29044	0	320
2019.03.06	20:00:00	25685.62	25711.10	25627.99	25638.33	11871	0	320
2019.03.07	00:00:00	25638.42	25649.89	25610.73	25628.67	23863	0	1074
2019.03.07	04:00:00	25628.63	25632.06	25554.14	25575.21	17053	0	320
2019.03.07	08:00:00	25575.19	25601.20	25563.82	25582.16	20589	0	320
2019.03.07	12:00:00	25581.70	25712.18	25343.21	25425.70	31758	0	320
2019.03.07	16:00:00	25425.21	25548.19	25381.21	25413.19	30159	0	320
2019.03.07	20:00:00	25414.21	25480.76	25383.70	25478.63	12214	0	320
2019.03.08	00:00:00	25479.00	25479.00	25402.57	25422.81	19664	0	1072
2019.03.08	04:00:00	25422.48	25422.81	25345.97	25349.98	14864	0	320
2019.03.08	08:00:00	25350.00	25410.49	25334.53	25347.47	18191	0	320
2019.03.08	12:00:00	25347.48	25410.49	25214.51	25339.14	26003	0	320
2019.03.08	16:00:00	25340.11	25410.08	25276.59	25371.59	21144	0	320
2019.03.08	20:00:00	25372.10	25515.63	25339.12	25510.57	9238	0	320
2019.03.10	20:00:00	25452.65	25474.63	25420.36	25420.36	4311	0	1072
2019.03.11	00:00:00	25420.56	25432.08	25342.46	25398.74	19382	0	1072
2019.03.11	04:00:00	25398.69	25420.96	25388.54	25405.53	9034	0	320
2019.03.11	08:00:00	25405.55	25406.00	25277.53	25309.53	16918	0	320
2019.03.11	12:00:00	25309.55	25566.89	25221.02	25546.90	27642	0	320
2019.03.11	16:00:00	25544.90	25654.90	25507.91	25642.89	23474	0	320
2019.03.11	20:00:00	25642.90	25746.39	25627.35	25726.89	6238	0	320
2019.03.12	00:00:00	25721.51	25756.04	25708.82	25731.51	14515	0	1074
2019.03.12	04:00:00	25731.55	25739.60	25698.56	25732.36	10623	0	320
2019.03.12	08:00:00	25732.37	25732.37	25565.42	25593.41	20694	0	320
2019.03.12	12:00:00	25592.95	25670.38	25538.90	25602.91	27511	0	320
2019.03.12	16:00:00	25602.40	25617.40	25519.90	25565.88	22970	0	320
2019.03.12	20:00:00	25566.39	25574.81	25521.06	25544.79	5732	0	320
2019.03.13	00:00:00	25544.87	25564.47	25453.57	25481.14	17458	0	1072
2019.03.13	04:00:00	25481.21	25526.13	25475.30	25505.43	15003	0	320
2019.03.13	08:00:00	25508.39	25586.89	25503.90	25585.46	21265	0	320
2019.03.13	12:00:00	25585.42	25759.41	25585.38	25722.02	28070	0	320
2019.03.13	16:00:00	25722.51	25772.91	25567.41	25700.92	27063	0	320
2019.03.13	20:00:00	25700.90	25767.49	25691.21	25723.22	6539	0	320
2019.03.14	00:00:00	25723.17	25741.90	25666.83	25675.99	24338	0	1074
2019.03.14	04:00:00	25675.90	25702.10	25666.58	25699.62	15448	0	320
2019.03.14	08:00:00	25699.65	25783.59	25647.67	25699.18	25162	0	320
2019.03.14	12:00:00	25699.17	25752.40	25608.20	25729.90	29432	0	320
2019.03.14	16:00:00	25729.89	25747.91	25674.91	25715.41	21221	0	320
2019.03.14	20:00:00	25715.92	25726.17	25693.32	25719.27	5090	0	320
2019.03.15	00:00:00	25719.52	25814.74	25719.52	25790.90	21732	0	1074
2019.03.15	04:00:00	25790.59	25802.00	25765.98	25782.68	14520	0	320
2019.03.15	08:00:00	25782.64	25842.70	25754.65	25829.71	22593	0	320
2019.03.15	12:00:00	25830.71	25869.83	25643.72	25864.84	30754	0	320
2019.03.15	16:00:00	25864.83	25925.72	25813.69	25844.69	25129	0	320
2019.03.15	20:00:00	25844.72	25870.54	25823.04	25858.93	3267	0	320
2019.03.17	20:00:00	25826.50	25838.71	25809.19	25828.43	3174	0	1074
2019.03.18	00:00:00	25828.48	25878.10	25801.30	25869.35	20547	0	1074
2019.03.18	04:00:00	25869.31	25896.27	25858.87	25866.80	13357	0	320
2019.03.18	08:00:00	25866.75	25866.85	25776.82	25839.29	19833	0	320
2019.03.18	12:00:00	25839.30	25884.79	25782.81	25813.81	26738	0	320
2019.03.18	16:00:00	25814.30	25925.78	25803.78	25914.82	21906	0	320
2019.03.18	20:00:00	25912.80	25948.69	25911.60	25934.87	6659	0	320
2019.03.19	00:00:00	25934.83	25976.03	25911.93	25947.49	19984	0	1074
2019.03.19	04:00:00	25947.45	25965.76	25937.86	25948.85	11427	0	320
2019.03.19	08:00:00	25948.29	26043.77	25948.29	26018.31	18988	0	320
2019.03.19	12:00:00	26017.86	26093.95	25992.80	26093.42	26340	0	320
2019.03.19	16:00:00	26093.92	26111.79	25813.89	25899.42	29414	0	320
2019.03.19	20:00:00	25903.39	25903.39	25829.72	25855.03	6840	0	320
2019.03.20	00:00:00	25852.34	25867.91	25793.53	25846.30	22366	0	1074
2019.03.20	04:00:00	25846.31	25899.85	25832.03	25891.44	14869	0	320
2019.03.20	08:00:00	25892.35	25932.39	25847.43	25893.44	21949	0	320
2019.03.20	12:00:00	25893.43	25907.35	25703.88	25714.88	29047	0	320
2019.03.20	16:00:00	25715.39	25927.88	25667.88	25741.41	32851	0	320
2019.03.20	20:00:00	25744.40	25744.40	25654.63	25716.43	8447	0	320
2019.03.21	00:00:00	25716.38	25782.32	25692.27	25708.91	21660	0	1074
2019.03.21	04:00:00	25709.00	25738.56	25606.35	25607.37	18363	0	320
2019.03.21	08:00:00	25607.91	25679.43	25575.39	25590.88	23827	0	320
2019.03.21	12:00:00	25590.87	25981.40	25579.94	25978.04	30509	0	320
2019.03.21	16:00:00	25976.03	26009.91	25868.40	25966.40	28736	0	320
2019.03.21	20:00:00	25968.89	25980.03	25944.02	25976.63	7412	0	320
2019.03.22	00:00:00	25975.89	26001.04	25918.84	25936.55	25156	0	1074
2019.03.22	04:00:00	25936.45	25965.83	25909.84	25959.94	15939	0	320
2019.03.22	08:00:00	25959.90	25968.88	25821.85	25849.86	29178	0	320
2019.03.22	12:00:00	25848.43	25878.89	25534.89	25535.40	35222	0	320
2019.03.22	16:00:00	25534.89	25720.70	25503.20	25508.19	35880	0	320
2019.03.22	20:00:00	25508.71	25569.83	25508.71	25514.07	3563	0	320
2019.03.24	20:00:00	25571.83	25591.11	25528.27	25556.64	5991	0	1074
2019.03.25	00:00:00	25555.83	25563.77	25370.70	25435.40	28671	0	1072
2019.03.25	04:00:00	25435.28	25438.47	25351.73	25424.21	19182	0	320
2019.03.25	08:00:00	25426.67	25544.70	25423.73	25476.75	28277	0	320
2019.03.25	12:00:00	25476.73	25604.80	25369.69	25504.80	34233	0	320
2019.03.25	16:00:00	25504.32	25553.80	25383.28	25519.31	33193	0	320
2019.03.25	20:00:00	25517.80	25585.53	25507.35	25574.08	7100	0	320
2019.03.26	00:00:00	25574.03	25640.31	25568.98	25630.73	22295	0	1074
2019.03.26	04:00:00	25630.71	25654.55	25589.13	25630.86	18761	0	320
2019.03.26	08:00:00	25631.77	25703.24	25575.89	25694.25	24980	0	320
2019.03.26	12:00:00	25693.20	25795.21	25657.01	25683.91	31987	0	320
2019.03.26	16:00:00	25683.90	25700.40	25539.89	25651.89	32175	0	320
2019.03.26	20:00:00	25649.90	25653.84	25587.82	25619.86	7506	0	320
2019.03.27	00:00:00	25619.69	25653.43	25581.93	25638.56	22456	0	1074
2019.03.27	04:00:00	25638.48	25708.67	25638.48	25704.18	14480	0	320
2019.03.27	08:00:00	25704.19	25707.20	25552.76	25603.21	25237	0	320
2019.03.27	12:00:00	25605.63	25755.70	25419.60	25459.59	35272	0	320
2019.03.27	16:00:00	25459.60	25672.60	25441.62	25622.40	33053	0	320
2019.03.27	20:00:00	25624.39	25641.72	25572.79	25602.39	8327	0	320
2019.03.28	00:00:00	25602.29	25602.29	25501.64	25591.55	24386	0	1074
2019.03.28	04:00:00	25591.56	25628.65	25521.72	25584.17	18268	0	320
2019.03.28	08:00:00	25584.70	25682.65	25577.17	25612.65	26777	0	320
2019.03.28	12:00:00	25612.19	25738.57	25577.82	25617.20	33485	0	320
2019.03.28	16:00:00	25617.69	25726.91	25566.71	25713.89	25726	0	320
2019.03.28	20:00:00	25715.91	25799.37	25696.93	25783.97	6703	0	320
2019.03.29	00:00:00	25788.82	25798.55	25743.13	25786.56	20413	0	1074
2019.03.29	04:00:00	25786.63	25803.84	25761.92	25783.90	13846	0	320
2019.03.29	08:00:00	25783.40	25845.75	25730.77	25829.28	23904	0	320
2019.03.29	12:00:00	25829.29	25885.78	25767.79	25850.29	30950	0	320
2019.03.29	16:00:00	25849.80	25942.80	25806.32	25923.80	25152	0	320
2019.03.29	20:00:00	25921.28	25946.19	25899.85	25941.03	2852	0	320
2019.03.31	20:00:00	26051.96	26063.36	26023.21	26058.62	5098	0	1076
2019.04.01	00:00:00	26058.78	26120.46	26054.36	26091.04	22552	0	1076
2019.04.01	04:00:00	26091.08	26118.34	26067.93	26118.33	20189	0	320
2019.04.01	08:00:00	26117.91	26147.37	26084.42	26119.93	22637	0	320
2019.04.01	12:00:00	26124.38	26195.38	26069.41	26183.39	28336	0	320
2019.04.01	16:00:00	26182.42	26276.90	26153.40	26247.91	21291	0	320
2019.04.01	20:00:00	26249.40	26267.91	26215.04	26262.93	6528	0	320
2019.04.02	00:00:00	26263.06	26263.98	26203.46	26218.92	18956	0	1076
2019.04.02	04:00:00	26218.93	26231.05	26200.50	26215.50	16697	0	320
2019.04.02	08:00:00	26215.05	26266.49	26205.54	26249.00	20210	0	320
2019.04.02	12:00:00	26249.01	26263.01	26118.99	26170.50	27791	0	320
2019.04.02	16:00:00	26170.99	26198.02	26131.99	26175.12	20504	0	320
2019.04.02	20:00:00	26176.14	26177.62	26130.42	26140.35	5556	0	320
2019.04.03	00:00:00	26140.31	26267.72	26124.10	26227.14	22812	0	1076
2019.04.03	04:00:00	26227.56	26278.98	26223.81	26264.99	18360	0	320
2019.04.03	08:00:00	26264.53	26280.47	26241.53	26263.47	18603	0	320
2019.04.03	12:00:00	26263.48	26295.95	26148.48	26268.00	28323	0	320
2019.04.03	16:00:00	26268.01	26276.50	26134.48	26213.48	25415	0	320
2019.04.03	20:00:00	26211.52	26277.68	26199.23	26245.76	6837	0	320
2019.04.04	00:00:00	26245.52	26286.42	26222.28	26235.36	19440	0	1076
2019.04.04	04:00:00	26235.42	26255.27	26212.30	26241.82	17486	0	320
2019.04.04	08:00:00	26242.79	26248.28	26182.81	26221.28	19278	0	320
2019.04.04	12:00:00	26221.32	26388.88	26208.80	26334.88	28409	0	320
2019.04.04	16:00:00	26333.90	26398.41	26296.91	26382.90	24074	0	320
2019.04.04	20:00:00	26380.92	26390.79	26345.77	26352.72	6163	0	320
2019.04.05	00:00:00	26352.67	26423.25	26352.67	26411.56	15511	0	1076
2019.04.05	04:00:00	26411.61	26435.01	26401.58	26417.96	11611	0	320
2019.04.05	08:00:00	26417.95	26433.02	26390.95	26399.51	16074	0	320
2019.04.05	12:00:00	26399.50	26494.50	26388.98	26403.98	28625	0	320
2019.04.05	16:00:00	26403.51	26440.50	26364.01	26422.02	19579	0	320
2019.04.05	20:00:00	26419.00	26420.62	26371.49	26380.38	2610	0	320
2019.04.07	20:00:00	26360.62	26395.46	26360.62	26382.02	3260	0	1076
2019.04.08	00:00:00	26382.46	26382.46	26292.07	26310.04	19747	0	1076
2019.04.08	04:00:00	26309.99	26335.89	26285.27	26324.90	16135	0	320
2019.04.08	08:00:00	26324.46	26337.41	26296.38	26315.92	17000	0	320
2019.04.08	12:00:00	26316.38	26335.22	26237.39	26300.19	26075	0	320
2019.04.08	16:00:00	26300.18	26343.19	26269.20	26341.20	18996	0	320
2019.04.08	20:00:00	26337.70	26337.70	26303.92	26308.00	4012	0	320
2019.04.09	00:00:00	26307.62	26331.38	26258.78	26290.94	17328	0	1076
2019.04.09	04:00:00	26291.26	26293.74	26262.46	26277.88	14880	0	320
2019.04.09	08:00:00	26277.89	26332.41	26277.39	26299.90	16786	0	320
2019.04.09	12:00:00	26298.91	26307.38	26092.40	26175.50	28862	0	320
2019.04.09	16:00:00	26175.99	26213.14	26109.51	26161.85	22160	0	320
2019.04.09	20:00:00	26162.37	26164.86	26122.96	26130.19	4728	0	320
2019.04.10	00:00:00	26130.24	26158.96	26097.46	26148.62	18625	0	1076
2019.04.10	04:00:00	26148.28	26195.37	26145.62	26183.89	15943	0	320
2019.04.10	08:00:00	26183.88	26222.87	26172.37	26190.35	15773	0	320
2019.04.10	12:00:00	26190.40	26213.37	26096.90	26133.49	28199	0	320
2019.04.10	16:00:00	26134.00	26164.51	26099.51	26157.00	21105	0	320
2019.04.10	20:00:00	26158.49	26190.80	26150.31	26177.62	5626	0	320
2019.04.11	00:00:00	26177.66	26201.00	26127.68	26146.71	20601	0	1076
2019.04.11	04:00:00	26146.70	26162.37	26106.43	26111.39	16405	0	320
2019.04.11	08:00:00	26111.84	26217.38	26109.42	26195.86	18710	0	320
2019.04.11	12:00:00	26195.41	26221.90	26084.89	26112.41	26989	0	320
2019.04.11	16:00:00	26111.92	26158.40	26060.92	26143.90	20610	0	320
2019.04.11	20:00:00	26142.90	26170.78	26114.80	26167.36	5879	0	320
2019.04.12	00:00:00	26168.36	26186.44	26139.70	26170.69	20533	0	1076
2019.04.12	04:00:00	26170.65	26186.90	26163.94	26182.38	13695	0	320
2019.04.12	08:00:00	26182.39	26327.90	26182.39	26314.87	21663	0	320
2019.04.12	12:00:00	26314.86	26438.91	26310.89	26349.92	28453	0	320
2019.04.12	16:00:00	26348.91	26409.90	26333.92	26406.78	19587	0	320
2019.04.12	20:00:00	26404.82	26404.86	26388.11	26404.86	2882	0	320
2019.04.14	20:00:00	26419.52	26420.52	26392.76	26409.52	3627	0	1076
2019.04.15	00:00:00	26409.57	26433.49	26388.40	26410.09	20505	0	1076
2019.04.15	04:00:00	26410.14	26423.28	26392.82	26396.80	15528	0	320
2019.04.15	08:00:00	26396.81	26471.22	26387.83	26418.85	17169	0	320
2019.04.15	12:00:00	26419.79	26420.29	26323.30	26337.78	25166	0	320
2019.04.15	16:00:00	26337.79	26387.79	26312.30	26375.92	19228	0	320
2019.04.15	20:00:00	26377.92	26389.53	26359.58	26375.90	4489	0	320
2019.04.16	00:00:00	26375.93	26422.65	26372.06	26413.93	22108	0	1076
2019.04.16	04:00:00	26414.12	26482.97	26412.85	26466.05	16593	0	320
2019.04.16	08:00:00	26466.03	26526.93	26456.95	26522.04	18144	0	320
2019.04.16	12:00:00	26522.03	26552.05	26395.98	26435.01	26035	0	320
2019.04.16	16:00:00	26434.50	26469.99	26391.14	26449.01	21836	0	320
2019.04.16	20:00:00	26444.50	26461.85	26400.02	26417.25	6578	0	320
2019.04.17	00:00:00	26417.45	26487.19	26408.82	26443.43	23465	0	1076
2019.04.17	04:00:00	26443.46	26465.58	26437.67	26457.10	15248	0	320
2019.04.17	08:00:00	26457.11	26486.06	26453.08	26477.63	15804	0	320
2019.04.17	12:00:00	26478.57	26511.05	26378.61	26411.23	27552	0	320
2019.04.17	16:00:00	26410.74	26477.40	26384.62	26446.51	23865	0	320
2019.04.17	20:00:00	26447.02	26448.19	26421.43	26446.78	5398	0	320
2019.04.18	00:00:00	26446.82	26447.78	26328.25	26337.46	23274	0	1076
2019.04.18	04:00:00	26337.96	26382.43	26316.46	26331.39	20656	0	320
2019.04.18	08:00:00	26331.40	26430.74	26308.47	26430.43	23963	0	320
2019.04.18	12:00:00	26430.34	26570.28	26427.44	26544.90	29662	0	320
2019.04.18	16:00:00	26544.91	26595.89	26531.90	26554.91	18656	0	320
2019.04.18	20:00:00	26555.91	26568.85	26544.61	26567.80	2664	0	320
2019.04.21	20:00:00	26563.82	26617.31	26561.18	26595.37	3996	0	1078
2019.04.22	00:00:00	26595.32	26622.98	26508.25	26525.73	19613	0	1078
2019.04.22	04:00:00	26525.66	26538.45	26507.01	26516.42	11399	0	320
2019.04.22	08:00:00	26516.40	26521.37	26487.46	26510.93	8415	0	320
2019.04.22	12:00:00	26511.35	26552.36	26451.39	26539.50	24205	0	320
2019.04.22	16:00:00	26539.49	26539.52	26492.00	26513.99	16881	0	320
2019.04.22	20:00:00	26513.52	26532.55	26500.75	26506.03	5240	0	320
2019.04.23	00:00:00	26506.07	26516.97	26460.86	26503.97	20545	0	1076
2019.04.23	04:00:00	26504.01	26542.15	26490.67	26505.61	15554	0	320
2019.04.23	08:00:00	26505.60	26587.03	26487.10	26567.16	17268	0	320
2019.04.23	12:00:00	26567.17	26659.30	26509.10	26654.81	26984	0	320
2019.04.23	16:00:00	26654.80	26694.80	26627.81	26651.80	20332	0	320
2019.04.23	20:00:00	26652.80	26670.17	26638.62	26662.22	6207	0	320
2019.04.24	00:00:00	26661.92	26672.01	26603.72	26606.83	21652	0	1078
2019.04.24	04:00:00	26606.85	26644.77	26604.98	26637.35	18539	0	320
2019.04.24	08:00:00	26637.76	26687.36	26605.97	26674.26	21252	0	320
2019.04.24	12:00:00	26673.80	26698.31	26596.28	26644.29	26541	0	320
2019.04.24	16:00:00	26643.81	26649.30	26581.31	26603.28	19320	0	320
2019.04.24	20:00:00	26602.32	26608.79	26527.01	26557.46	6774	0	320
2019.04.25	00:00:00	26558.01	26571.34	26537.18	26560.58	18899	0	1078
2019.04.25	04:00:00	26560.60	26579.86	26494.82	26511.86	18112	0	320
2019.04.25	08:00:00	26512.31	26546.83	26411.35	26460.34	20575	0	320
2019.04.25	12:00:00	26460.79	26502.51	26304.41	26480.49	28630	0	320
2019.04.25	16:00:00	26480.52	26535.00	26459.49	26463.99	20116	0	320
2019.04.25	20:00:00	26463.49	26469.68	26417.96	26424.27	7507	0	320
2019.04.26	00:00:00	26424.10	26448.71	26370.82	26426.39	24337	0	1076
2019.04.26	04:00:00	26426.22	26456.56	26392.61	26423.11	19665	0	320
2019.04.26	08:00:00	26422.64	26441.09	26387.62	26390.56	19840	0	320
2019.04.26	12:00:00	26390.54	26498.01	26360.09	26488.00	30106	0	320
2019.04.26	16:00:00	26489.01	26539.00	26445.01	26534.99	19556	0	320
2019.04.26	20:00:00	26534.51	26537.43	26516.53	26530.83	2931	0	320
2019.04.28	20:00:00	26525.00	26535.61	26514.37	26518.65	2583	0	1078
2019.04.29	00:00:00	26518.79	26546.39	26518.20	26540.63	16889	0	1078
2019.04.29	04:00:00	26540.66	26568.96	26537.16	26566.96	13784	0	320
2019.04.29	08:00:00	26567.89	26592.35	26496.97	26511.39	17737	0	320
2019.04.29	12:00:00	26511.40	26569.79	26509.88	26548.30	22499	0	320
2019.04.29	16:00:00	26548.78	26599.82	26536.81	26553.48	17562	0	320
2019.04.29	20:00:00	26553.49	26581.80	26542.10	26557.39	6969	0	320
2019.04.30	00:00:00	26557.75	26564.35	26518.96	26552.01	16692	0	1078
2019.04.30	04:00:00	26552.04	26565.67	26540.27	26551.77	14294	0	320
2019.04.30	08:00:00	26551.79	26612.34	26551.79	26611.30	16099	0	320
2019.04.30	12:00:00	26611.33	26657.36	26413.28	26522.87	28251	0	320
2019.04.30	16:00:00	26522.88	26613.02	26508.99	26582.00	20973	0	320
2019.04.30	20:00:00	26580.50	26666.51	26572.21	26661.90	7512	0	320
2019.05.01	00:00:00	26662.02	26704.71	26655.27	26688.03	9896	0	1078
2019.05.01	04:00:00	26688.05	26703.56	26681.71	26701.47	7044	0	320
2019.05.01	08:00:00	26701.46	26702.48	26658.50	26685.99	8628	0	320
2019.05.01	12:00:00	26686.55	26706.56	26613.50	26660.57	23620	0	320
2019.05.01	16:00:00	26660.08	26661.70	26424.70	26426.71	28544	0	320
2019.05.01	20:00:00	26427.69	26428.19	26352.05	26381.40	8589	0	320
2019.05.02	00:00:00	26383.14	26433.77	26381.40	26430.75	17601	0	1076
2019.05.02	04:00:00	26431.46	26471.60	26398.24	26445.56	16304	0	320
2019.05.02	08:00:00	26445.57	26480.56	26395.11	26420.08	20521	0	320
2019.05.02	12:00:00	26420.61	26453.77	26175.89	26212.90	30936	0	320
2019.05.02	16:00:00	26213.90	26316.09	26185.88	26305.10	29418	0	320
2019.05.02	20:00:00	26305.59	26324.02	26263.56	26300.02	5542	0	320
2019.05.03	00:00:00	26299.57	26348.52	26269.56	26322.34	16022	0	1076
2019.05.03	04:00:00	26322.30	26352.83	26310.86	26352.75	13954	0	320
2019.05.03	08:00:00	26352.29	26377.73	26338.86	26372.30	16115	0	320
2019.05.03	12:00:00	26372.73	26476.78	26347.30	26468.90	30092	0	320
2019.05.03	16:00:00	26469.88	26534.92	26466.90	26500.41	20405	0	320
2019.05.03	20:00:00	26500.40	26537.77	26492.53	26534.76	3092	0	320
2019.05.05	20:00:00	26099.12	26179.36	26025.82	26052.96	10962	0	1076
2019.05.06	00:00:00	26053.02	26096.96	25952.47	25971.99	27441	0	1074
2019.05.06	04:00:00	25971.39	26094.26	25964.86	26045.21	25290	0	320
2019.05.06	08:00:00	26044.20	26065.73	25982.23	26051.19	24954	0	320
2019.05.06	12:00:00	26051.18	26331.92	26007.18	26270.31	32364	0	320
2019.05.06	16:00:00	26269.28	26476.80	26248.80	26438.28	26554	0	320
2019.05.06	20:00:00	26438.29	26457.97	26265.88	26311.44	8870	0	320
2019.05.07	00:00:00	26307.43	26318.19	26243.33	26265.18	26356	0	1076
2019.05.07	04:00:00	26265.12	26421.99	26259.29	26375.50	25613	0	320
2019.05.07	08:00:00	26375.55	26378.98	26234.98	26245.44	23948	0	320
2019.05.07	12:00:00	26245.46	26285.49	25984.37	26011.48	35266	0	320
2019.05.07	16:00:00	26010.52	26071.41	25784.40	25964.40	35839	0	320
2019.05.07	20:00:00	25960.40	26015.99	25943.47	25945.56	7931	0	320
2019.05.08	00:00:00	25954.13	26055.96	25933.68	26021.62	28086	0	1074
2019.05.08	04:00:00	26021.66	26052.87	25996.90	26050.96	21701	0	320
2019.05.08	08:00:00	26050.93	26081.88	25834.87	25893.41	28896	0	320
2019.05.08	12:00:00	25890.95	26088.90	25850.37	26008.40	36826	0	320
2019.05.08	16:00:00	26008.39	26113.88	25955.41	25964.90	28057	0	320
2019.05.08	20:00:00	25968.90	26050.44	25959.48	25972.67	7232	0	320
2019.05.09	00:00:00	25968.59	25987.12	25838.88	25876.97	28083	0	1074
2019.05.09	04:00:00	25877.09	25925.52	25772.27	25815.73	25809	0	320
2019.05.09	08:00:00	25815.67	25871.24	25778.75	25838.69	26430	0	320
2019.05.09	12:00:00	25838.25	25856.20	25510.91	25604.49	35196	0	320
2019.05.09	16:00:00	25603.00	25883.49	25578.64	25824.51	34743	0	320
2019.05.09	20:00:00	25823.50	25854.32	25756.73	25834.94	8531	0	320
2019.05.10	00:00:00	25843.13	25976.97	25700.23	25723.12	28585	0	1074
2019.05.10	04:00:00	25722.63	25853.97	25644.57	25774.99	27383	0	320
2019.05.10	08:00:00	25774.97	25858.93	25694.99	25710.02	28867	0	320
2019.05.10	12:00:00	25710.45	25768.00	25465.88	25522.00	36963	0	320
2019.05.10	16:00:00	25520.51	26016.52	25519.48	25945.40	35684	0	320
2019.05.10	20:00:00	25948.39	25983.89	25922.37	25961.95	3346	0	320
2019.05.12	20:00:00	25791.63	25814.37	25712.34	25718.63	7530	0	1074
2019.05.13	00:00:00	25718.72	25748.56	25676.08	25717.93	21835	0	1074
2019.05.13	04:00:00	25717.89	25724.95	25620.92	25625.95	19347	0	320
2019.05.13	08:00:00	25626.38	25696.89	25600.91	25615.86	25208	0	320
2019.05.13	12:00:00	25615.84	25628.87	25299.99	25368.02	38675	0	320
2019.05.13	16:00:00	25368.00	25411.91	25223.99	25325.89	35366	0	320
2019.05.13	20:00:00	25324.40	25336.07	25240.23	25253.73	7927	0	320
2019.05.14	00:00:00	25249.92	25404.54	25249.26	25392.52	25522	0	1072
2019.05.14	04:00:00	25392.57	25417.42	25360.86	25392.95	20678	0	320
2019.05.14	08:00:00	25392.89	25481.40	25352.39	25457.55	23860	0	320
2019.05.14	12:00:00	25457.11	25662.71	25380.60	25642.71	33180	0	320
2019.05.14	16:00:00	25641.19	25687.12	25525.98	25536.98	27141	0	320
2019.05.14	20:00:00	25537.00	25597.45	25531.01	25587.63	6309	0	320
2019.05.15	00:00:00	25592.52	25631.74	25519.41	25608.89	22253	0	1074
2019.05.15	04:00:00	25608.97	25653.87	25527.04	25543.07	19298	0	320
2019.05.15	08:00:00	25543.06	25589.61	25474.46	25484.14	24706	0	320
2019.05.15	12:00:00	25484.56	25673.20	25334.11	25663.21	35421	0	0
2019.05.15	16:00:00	25663.69	25723.21	25617.71	25655.19	26554	0	0
2019.05.15	20:00:00	25655.20	25695.19	25622.21	25639.79	6661	0	320
2019.05.16	00:00:00	25642.03	25649.81	25546.59	25603.37	23887	0	1074
2019.05.16	04:00:00	25603.41	25628.85	25561.44	25605.96	19706	0	320
2019.05.16	08:00:00	25606.39	25773.22	25587.42	25746.70	26835	0	320
2019.05.16	12:00:00	25747.20	25944.18	25723.75	25923.70	30696	0	320
2019.05.16	16:00:00	25924.21	25956.39	25826.38	25860.90	27797	0	320
2019.05.16	20:00:00	25864.38	25891.45	25854.06	25887.68	6121	0	320
2019.05.17	00:00:00	25885.29	25905.13	25789.89	25790.41	23895	0	1074
2019.05.17	04:00:00	25790.49	25815.43	25764.41	25805.86	22668	0	320
2019.05.17	08:00:00	25805.85	25808.75	25672.83	25686.31	27057	0	320
